ticker,as_of_date,net_buy,total_buy_votes,total_sell_votes,entry_price,exit_price,status,days_to_exit,entry_touched
BXP,2026-05-10,True,5,1,58.81,59.7,missed,,True
BXP,2026-05-17,True,3,2,57.89,58.5,hit,2.0,True
BXP,2026-05-24,True,4,1,59.66,60.08,hit,1.0,True
BXP,2026-05-31,True,4,2,59.38,60.57,hit,1.0,True
BXP,2026-06-07,True,6,0,61.68,61.91,hit,1.0,True
BXP,2026-06-14,True,5,0,65.59,66.3,missed,,True
BXP,2026-06-21,True,5,1,64.02,64.3,hit,3.0,True
BXP,2026-06-28,True,5,0,66.7,74.0,missed,,True
BYD,2025-12-28,True,5,0,86.19,94.81,missed,,True
BYD,2026-01-04,True,3,2,85.78,91.0,missed,,True
BYD,2026-01-11,True,4,0,87.5,89.55,missed,,True
BYD,2026-01-18,True,3,1,88.23,90.16,missed,,True
BYD,2026-01-25,False,0,3,83.49,85.66,missed,,True
BYD,2026-02-01,False,2,2,82.8,84.28,hit,2.0,True
BYD,2026-02-08,False,1,3,82.6,84.22,missed,,True
BYD,2026-02-15,False,0,4,80.41,84.24,missed,,False
BYD,2026-02-22,True,6,0,85.79,87.5,missed,,True
BYD,2026-03-01,False,2,3,82.84,88.0,missed,,True
BYD,2026-03-08,False,0,4,79.75,82.38,missed,,False
BYD,2026-03-15,False,1,3,79.96,81.94,missed,,False
BYD,2026-03-22,False,2,3,80.87,83.0,missed,,True
BYD,2026-03-29,False,1,3,79.98,84.23,missed,,False
BYD,2026-04-05,False,2,2,82.71,84.96,missed,,False
BYD,2026-04-12,True,5,0,86.3,87.37,hit,1.0,True
BYD,2026-04-19,True,5,0,87.32,96.05,missed,,True
BYD,2026-04-26,False,2,4,83.69,89.93,missed,,True
BYD,2026-05-03,False,2,2,84.31,86.5,missed,,True
BYD,2026-05-10,True,3,1,85.44,86.15,missed,,True
BYD,2026-05-17,False,0,4,78.21,81.08,missed,,True
BYD,2026-05-24,False,1,3,77.87,80.42,missed,,False
BYD,2026-05-31,True,5,1,82.49,83.5,hit,1.0,True
BYD,2026-06-07,True,3,1,87.67,88.58,missed,,True
BYD,2026-06-14,True,5,0,87.26,87.66,missed,,True
BYD,2026-06-21,False,3,3,82.96,85.57,missed,,False
BYD,2026-06-28,True,5,0,89.7,90.0,missed,,True
CAKE,2025-12-28,True,4,0,52.04,57.25,missed,,True
CAKE,2026-01-04,True,4,0,52.3,57.53,hit,5.0,True
CAKE,2026-01-11,True,6,0,57.05,57.47,hit,1.0,True
CAKE,2026-01-18,True,4,1,58.74,61.12,missed,,True
CAKE,2026-01-25,True,4,2,58.31,60.23,missed,,True
CAKE,2026-02-01,True,4,1,57.4,58.38,hit,1.0,True
CAKE,2026-02-08,True,6,0,62.64,62.83,missed,,True
CAKE,2026-02-15,True,3,1,58.1,60.88,hit,1.0,True
CAKE,2026-02-22,True,6,0,62.93,63.5,hit,1.0,True
CAKE,2026-03-01,True,5,1,64.16,65.42,missed,,True
CAKE,2026-03-08,False,1,3,61.41,63.94,missed,,True
CAKE,2026-03-15,False,1,4,55.1,58.66,missed,,False
CAKE,2026-03-22,False,1,2,55.41,58.12,missed,,True
CAKE,2026-03-29,False,0,4,53.8,55.95,missed,,False
CAKE,2026-04-05,False,1,3,54.07,55.68,missed,,False
CAKE,2026-04-12,True,2,0,58.86,59.2,hit,1.0,True
CAKE,2026-04-19,True,5,0,62.37,68.61,missed,,True
CAKE,2026-04-26,False,1,2,60.77,63.0,missed,,True
CAKE,2026-05-03,False,1,2,59.9,64.91,missed,,False
CAKE,2026-05-10,False,2,2,59.09,72.0,missed,,True
CAKE,2026-05-17,False,2,2,57.32,64.0,missed,,False
CAKE,2026-05-24,True,5,1,61.14,61.29,hit,1.0,True
CAKE,2026-05-31,True,5,0,66.04,72.64,missed,,True
CAKE,2026-06-07,True,5,0,66.13,67.0,hit,1.0,True
CAKE,2026-06-14,True,7,0,75.28,76.56,hit,3.0,True
CAKE,2026-06-21,True,5,0,77.19,77.44,hit,2.0,True
CAKE,2026-06-28,True,6,0,80.38,88.42,missed,,True
CEG,2025-12-28,False,1,2,359.41,364.95,hit,3.0,True
CEG,2026-01-04,True,6,0,365.19,370.0,missed,,True
CEG,2026-01-11,False,2,3,315.64,380.0,missed,,True
CEG,2026-01-18,False,1,5,306.82,345.99,missed,,True
CEG,2026-01-25,False,0,4,281.11,296.89,missed,,True
CEG,2026-02-01,False,0,5,279.87,291.53,missed,,True
CEG,2026-02-08,False,1,4,241.54,367.0,missed,,False
CEG,2026-02-15,False,3,4,284.0,316.36,missed,,False
CEG,2026-02-22,True,3,2,293.99,296.07,hit,1.0,True
CEG,2026-03-01,True,4,0,328.93,361.82,missed,,True
CEG,2026-03-08,True,3,2,318.14,336.16,missed,,True
CEG,2026-03-15,False,1,2,294.15,308.41,missed,,True
CEG,2026-03-22,False,1,5,281.55,304.0,missed,,False
CEG,2026-03-29,True,2,1,301.02,303.1,missed,,True
CEG,2026-04-05,False,0,5,272.4,277.0,hit,2.0,True
CEG,2026-04-12,False,1,3,275.23,288.77,missed,,False
CEG,2026-04-19,False,2,2,293.69,303.68,hit,4.0,True
CEG,2026-04-26,True,5,0,313.04,344.35,missed,,True
CEG,2026-05-03,True,3,1,307.33,317.58,hit,1.0,True
CEG,2026-05-10,True,3,1,303.16,319.0,missed,,True
CEG,2026-05-17,False,0,4,267.2,277.54,hit,2.0,True
CEG,2026-05-24,True,3,1,294.07,323.48,missed,,True
CEG,2026-05-31,False,2,2,281.65,290.43,missed,,True
CEG,2026-06-07,False,0,4,254.83,268.42,missed,,True
CEG,2026-06-14,False,1,3,243.64,306.0,missed,,False
CEG,2026-06-21,True,4,1,274.06,290.0,missed,,True
CEG,2026-06-28,False,1,3,264.02,273.59,missed,,True
CG,2025-12-28,True,4,1,60.25,60.57,hit,4.0,True
CG,2026-01-04,True,6,0,60.03,66.03,missed,,True
CG,2026-01-11,True,6,0,64.52,70.97,missed,,True
CG,2026-01-18,True,5,1,64.72,66.08,missed,,True
CG,2026-01-25,False,2,3,60.44,62.61,missed,,True
CG,2026-02-01,False,2,2,57.11,61.03,missed,,True
CG,2026-02-08,True,3,2,57.91,64.0,missed,,True
CG,2026-02-15,False,1,3,51.75,54.73,missed,,True
CG,2026-02-22,False,1,3,51.14,53.88,hit,3.0,True
CG,2026-03-01,False,0,4,51.61,53.5,missed,,True
CG,2026-03-08,False,0,6,48.54,52.51,missed,,True
CG,2026-03-15,False,1,5,44.37,45.73,missed,,False
CG,2026-03-22,False,0,4,46.53,48.09,missed,,True
CG,2026-03-29,False,0,5,45.34,47.19,missed,,False
CG,2026-04-05,False,0,4,46.21,48.38,missed,,False
CG,2026-04-12,False,1,3,46.64,48.45,missed,,False
CG,2026-04-19,True,4,0,52.3,57.53,missed,,True
CG,2026-04-26,False,2,2,47.35,50.0,missed,,False
